date,origin,destination,cargo,vessel_type,quantity_mt,freight_rate,fuel_price,commodity_price,port_congestion,demand_index,supply_index
2025-06-14,Brazil,Kakinada,Wheat,Capesize,105183,84.31,647.02,89.12,40.1,47.2,58.15
2025-06-14,Russia,Paradip,Iron Ore,Handymax,79415,75.32,647.02,89.12,40.1,47.2,58.15
2025-06-14,Russia,Kakinada,Bauxite,Handysize,109478,68.47,647.02,89.12,40.1,47.2,58.15
2025-06-14,South Africa,Kakinada,Coal,Panamax,103486,78.36,647.02,89.12,40.1,47.2,58.15
2025-06-14,Australia,Paradip,Wheat,Panamax,41339,74.6,647.02,89.12,40.1,47.2,58.15
2025-06-15,Indonesia,Chennai,Fertilizer,Handymax,93912,76.68,689.85,140.46,59.59,69.36,50.58
2025-06-15,Indonesia,Paradip,Wheat,Handymax,67704,74.82,689.85,140.46,59.59,69.36,50.58
2025-06-15,Indonesia,Visakhapatnam,Bauxite,Panamax,66010,90.51,689.85,140.46,59.59,69.36,50.58
2025-06-15,Indonesia,Krishnapatnam,Iron Ore,Panamax,54128,86.74,689.85,140.46,59.59,69.36,50.58
2025-06-15,South Africa,Krishnapatnam,Iron Ore,Handymax,94302,84.43,689.85,140.46,59.59,69.36,50.58
2025-06-15,Indonesia,Krishnapatnam,Bauxite,Panamax,63668,88.79,689.85,140.46,59.59,69.36,50.58
2025-06-15,Indonesia,Krishnapatnam,Bauxite,Panamax,87568,91.29,689.85,140.46,59.59,69.36,50.58
2025-06-15,Russia,Paradip,Wheat,Handysize,27639,77.34,689.85,140.46,59.59,69.36,50.58
2025-06-16,South Africa,Chennai,Coal,Supramax,69373,79.35,560.74,130.46,49.12,44.35,50.48
2025-06-16,Brazil,Kakinada,Bauxite,Capesize,20736,83.29,560.74,130.46,49.12,44.35,50.48
2025-06-16,Indonesia,Visakhapatnam,Fertilizer,Panamax,54815,75.1,560.74,130.46,49.12,44.35,50.48
2025-06-16,South Africa,Krishnapatnam,Bauxite,Supramax,28647,76.54,560.74,130.46,49.12,44.35,50.48
2025-06-16,Russia,Paradip,Coal,Panamax,37830,79.32,560.74,130.46,49.12,44.35,50.48
2025-06-16,Russia,Paradip,Iron Ore,Handymax,45438,76.75,560.74,130.46,49.12,44.35,50.48
2025-06-16,South Africa,Kakinada,Wheat,Panamax,37000,73.07,560.74,130.46,49.12,44.35,50.48
2025-06-16,South Africa,Krishnapatnam,Coal,Handymax,60840,71.23,560.74,130.46,49.12,44.35,50.48
2025-06-17,Brazil,Krishnapatnam,Fertilizer,Supramax,52647,83.19,806.17,110.16,54.3,91.7,72.56
2025-06-17,South Africa,Chennai,Fertilizer,Capesize,86051,87.21,806.17,110.16,54.3,91.7,72.56
2025-06-17,Indonesia,Kakinada,Fertilizer,Panamax,32322,83.27,806.17,110.16,54.3,91.7,72.56
2025-06-17,Indonesia,Visakhapatnam,Iron Ore,Capesize,90607,94.19,806.17,110.16,54.3,91.7,72.56
2025-06-17,Russia,Chennai,Wheat,Panamax,22410,84.7,806.17,110.16,54.3,91.7,72.56
2025-06-17,Brazil,Krishnapatnam,Iron Ore,Capesize,50740,93.77,806.17,110.16,54.3,91.7,72.56
2025-06-17,Australia,Kakinada,Coal,Handymax,38034,80.26,806.17,110.16,54.3,91.7,72.56
2025-06-17,Australia,Visakhapatnam,Iron Ore,Panamax,35443,87.78,806.17,110.16,54.3,91.7,72.56
2025-06-18,South Africa,Paradip,Wheat,Supramax,34134,73.91,617.5,127.62,47.18,62.62,74.33
2025-06-18,South Africa,Chennai,Wheat,Panamax,70472,79.67,617.5,127.62,47.18,62.62,74.33
2025-06-18,South Africa,Kakinada,Fertilizer,Handymax,103834,75.56,617.5,127.62,47.18,62.62,74.33
2025-06-18,Indonesia,Chennai,Wheat,Supramax,61243,76.5,617.5,127.62,47.18,62.62,74.33
2025-06-18,Russia,Visakhapatnam,Fertilizer,Handysize,87618,69.87,617.5,127.62,47.18,62.62,74.33
2025-06-18,South Africa,Krishnapatnam,Wheat,Supramax,111659,76.54,617.5,127.62,47.18,62.62,74.33
2025-06-18,Indonesia,Paradip,Bauxite,Supramax,116664,78.65,617.5,127.62,47.18,62.62,74.33
2025-06-18,Indonesia,Chennai,Bauxite,Supramax,52391,75.28,617.5,127.62,47.18,62.62,74.33
2025-06-19,South Africa,Chennai,Iron Ore,Supramax,37261,77.98,644.97,155.82,21.48,67.46,51.54
2025-06-19,Brazil,Kakinada,Bauxite,Capesize,20992,87.48,644.97,155.82,21.48,67.46,51.54
2025-06-19,Brazil,Krishnapatnam,Fertilizer,Supramax,22949,75.22,644.97,155.82,21.48,67.46,51.54
2025-06-19,Australia,Krishnapatnam,Iron Ore,Capesize,39177,85.57,644.97,155.82,21.48,67.46,51.54
2025-06-19,Indonesia,Paradip,Iron Ore,Supramax,86297,84.12,644.97,155.82,21.48,67.46,51.54
2025-06-19,South Africa,Kakinada,Bauxite,Handymax,70774,76.16,644.97,155.82,21.48,67.46,51.54
2025-06-19,South Africa,Paradip,Bauxite,Supramax,29421,78.46,644.97,155.82,21.48,67.46,51.54
2025-06-19,South Africa,Kakinada,Fertilizer,Capesize,88332,85.83,644.97,155.82,21.48,67.46,51.54
2025-06-20,South Africa,Krishnapatnam,Coal,Supramax,112524,76.81,551.12,144.42,45.36,49.62,64.2
2025-06-20,Brazil,Chennai,Wheat,Panamax,32838,74.17,551.12,144.42,45.36,49.62,64.2
2025-06-20,Australia,Visakhapatnam,Fertilizer,Capesize,53935,80.53,551.12,144.42,45.36,49.62,64.2
2025-06-20,Russia,Chennai,Bauxite,Supramax,65769,75.9,551.12,144.42,45.36,49.62,64.2
2025-06-20,South Africa,Paradip,Iron Ore,Handysize,59856,72.35,551.12,144.42,45.36,49.62,64.2
2025-06-20,Brazil,Visakhapatnam,Wheat,Supramax,25971,73.68,551.12,144.42,45.36,49.62,64.2
2025-06-20,Australia,Visakhapatnam,Fertilizer,Handymax,82583,73.42,551.12,144.42,45.36,49.62,64.2
2025-06-20,Russia,Paradip,Wheat,Handymax,55368,69.88,551.12,144.42,45.36,49.62,64.2
2025-06-21,Indonesia,Krishnapatnam,Fertilizer,Capesize,108672,86.4,648.11,172.16,38.93,57.62,50.02
2025-06-21,South Africa,Visakhapatnam,Iron Ore,Panamax,61248,88.12,648.11,172.16,38.93,57.62,50.02
2025-06-21,Russia,Kakinada,Coal,Capesize,118507,90.04,648.11,172.16,38.93,57.62,50.02
2025-06-21,South Africa,Kakinada,Fertilizer,Capesize,71595,88.19,648.11,172.16,38.93,57.62,50.02
2025-06-21,Russia,Paradip,Iron Ore,Handymax,94273,80.52,648.11,172.16,38.93,57.62,50.02
2025-06-21,Indonesia,Paradip,Iron Ore,Handysize,51085,75.42,648.11,172.16,38.93,57.62,50.02
2025-06-21,South Africa,Paradip,Iron Ore,Panamax,34347,85.16,648.11,172.16,38.93,57.62,50.02
2025-06-21,Russia,Paradip,Coal,Panamax,118032,83.64,648.11,172.16,38.93,57.62,50.02
2025-06-22,Australia,Paradip,Bauxite,Handymax,33263,71.44,563.0,94.49,38.96,74.02,37.8
2025-06-22,Brazil,Kakinada,Wheat,Handysize,90627,71.35,563.0,94.49,38.96,74.02,37.8
2025-06-22,Australia,Kakinada,Bauxite,Handymax,44517,72.59,563.0,94.49,38.96,74.02,37.8
2025-06-22,Australia,Visakhapatnam,Coal,Supramax,54556,77.39,563.0,94.49,38.96,74.02,37.8
2025-06-22,South Africa,Kakinada,Bauxite,Capesize,119412,86.39,563.0,94.49,38.96,74.02,37.8
2025-06-22,Indonesia,Chennai,Bauxite,Capesize,104039,86.5,563.0,94.49,38.96,74.02,37.8
2025-06-22,Indonesia,Chennai,Iron Ore,Supramax,41889,75.26,563.0,94.49,38.96,74.02,37.8
2025-06-22,South Africa,Paradip,Wheat,Capesize,61930,76.99,563.0,94.49,38.96,74.02,37.8
2025-06-23,Australia,Kakinada,Fertilizer,Panamax,52029,72.83,607.9,93.64,29.92,39.04,66.15
2025-06-23,South Africa,Chennai,Coal,Handysize,79749,67.98,607.9,93.64,29.92,39.04,66.15
2025-06-23,Australia,Chennai,Coal,Handysize,44518,66.33,607.9,93.64,29.92,39.04,66.15
2025-06-23,Indonesia,Krishnapatnam,Iron Ore,Supramax,93980,72.89,607.9,93.64,29.92,39.04,66.15
2025-06-23,Russia,Chennai,Wheat,Supramax,76207,66.76,607.9,93.64,29.92,39.04,66.15
2025-06-23,Australia,Kakinada,Fertilizer,Handysize,101189,68.62,607.9,93.64,29.92,39.04,66.15
2025-06-23,Indonesia,Visakhapatnam,Bauxite,Panamax,91168,73.08,607.9,93.64,29.92,39.04,66.15
2025-06-23,Indonesia,Chennai,Coal,Supramax,44093,69.88,607.9,93.64,29.92,39.04,66.15
2025-06-24,Brazil,Krishnapatnam,Wheat,Handysize,39110,73.99,507.89,98.06,34.37,84.7,27.74
2025-06-24,Indonesia,Krishnapatnam,Fertilizer,Capesize,89590,82.58,507.89,98.06,34.37,84.7,27.74
2025-06-24,Australia,Kakinada,Wheat,Handymax,57539,74.17,507.89,98.06,34.37,84.7,27.74
2025-06-24,Brazil,Krishnapatnam,Bauxite,Handysize,34446,72.59,507.89,98.06,34.37,84.7,27.74
2025-06-24,Brazil,Kakinada,Wheat,Handysize,68458,72.24,507.89,98.06,34.37,84.7,27.74
2025-06-24,Brazil,Visakhapatnam,Fertilizer,Handymax,104487,69.99,507.89,98.06,34.37,84.7,27.74
2025-06-24,Brazil,Krishnapatnam,Fertilizer,Handymax,96578,76.99,507.89,98.06,34.37,84.7,27.74
2025-06-24,Brazil,Krishnapatnam,Iron Ore,Panamax,94130,80.35,507.89,98.06,34.37,84.7,27.74
2025-06-25,Australia,Krishnapatnam,Coal,Handymax,42007,78.25,607.75,151.1,37.14,71.82,100.0
2025-06-25,South Africa,Kakinada,Bauxite,Handysize,77087,72.77,607.75,151.1,37.14,71.82,100.0
2025-06-25,Brazil,Visakhapatnam,Wheat,Handymax,67068,72.28,607.75,151.1,37.14,71.82,100.0
2025-06-25,Russia,Krishnapatnam,Fertilizer,Supramax,43038,78.11,607.75,151.1,37.14,71.82,100.0
2025-06-25,Brazil,Krishnapatnam,Bauxite,Handysize,83374,75.88,607.75,151.1,37.14,71.82,100.0
2025-06-25,Brazil,Visakhapatnam,Bauxite,Supramax,36097,76.42,607.75,151.1,37.14,71.82,100.0
2025-06-25,Brazil,Kakinada,Bauxite,Handymax,24163,75.0,607.75,151.1,37.14,71.82,100.0
2025-06-25,Russia,Krishnapatnam,Wheat,Supramax,22163,74.82,607.75,151.1,37.14,71.82,100.0
2025-06-26,Brazil,Krishnapatnam,Coal,Panamax,102186,78.35,720.61,87.02,37.03,42.77,52.16
2025-06-26,Brazil,Krishnapatnam,Iron Ore,Capesize,64618,82.05,720.61,87.02,37.03,42.77,52.16
2025-06-26,Russia,Paradip,Iron Ore,Supramax,106769,75.82,720.61,87.02,37.03,42.77,52.16
2025-06-26,Brazil,Krishnapatnam,Coal,Handysize,32891,67.15,720.61,87.02,37.03,42.77,52.16
2025-06-26,Indonesia,Krishnapatnam,Fertilizer,Handymax,59908,71.86,720.61,87.02,37.03,42.77,52.16
2025-06-26,Australia,Paradip,Bauxite,Panamax,69012,78.14,720.61,87.02,37.03,42.77,52.16
2025-06-26,Australia,Visakhapatnam,Bauxite,Panamax,71604,77.36,720.61,87.02,37.03,42.77,52.16
2025-06-26,Indonesia,Krishnapatnam,Coal,Handysize,63522,70.49,720.61,87.02,37.03,42.77,52.16
2025-06-27,Russia,Chennai,Iron Ore,Panamax,25196,89.2,813.92,139.03,40.82,60.06,54.97
2025-06-27,Russia,Krishnapatnam,Iron Ore,Supramax,90410,85.62,813.92,139.03,40.82,60.06,54.97
2025-06-27,Australia,Kakinada,Wheat,Supramax,112550,85.96,813.92,139.03,40.82,60.06,54.97
2025-06-27,Brazil,Paradip,Coal,Handymax,102274,81.05,813.92,139.03,40.82,60.06,54.97
2025-06-27,South Africa,Krishnapatnam,Fertilizer,Capesize,49171,89.38,813.92,139.03,40.82,60.06,54.97
2025-06-27,Indonesia,Visakhapatnam,Bauxite,Panamax,74436,87.47,813.92,139.03,40.82,60.06,54.97
2025-06-27,Indonesia,Kakinada,Bauxite,Capesize,76731,96.28,813.92,139.03,40.82,60.06,54.97
2025-06-27,Indonesia,Paradip,Iron Ore,Capesize,86195,93.94,813.92,139.03,40.82,60.06,54.97
2025-06-28,Russia,Kakinada,Wheat,Capesize,90167,85.04,728.14,149.25,44.37,63.45,81.97
2025-06-28,Russia,Kakinada,Coal,Handymax,64598,74.98,728.14,149.25,44.37,63.45,81.97
2025-06-28,Australia,Krishnapatnam,Iron Ore,Panamax,82548,85.3,728.14,149.25,44.37,63.45,81.97
2025-06-28,Indonesia,Visakhapatnam,Wheat,Handymax,42925,78.54,728.14,149.25,44.37,63.45,81.97
2025-06-28,Australia,Krishnapatnam,Coal,Capesize,98221,86.98,728.14,149.25,44.37,63.45,81.97
2025-06-28,South Africa,Kakinada,Iron Ore,Capesize,84129,86.87,728.14,149.25,44.37,63.45,81.97
2025-06-28,Russia,Kakinada,Wheat,Capesize,23217,80.63,728.14,149.25,44.37,63.45,81.97
2025-06-28,Indonesia,Chennai,Wheat,Panamax,110806,85.43,728.14,149.25,44.37,63.45,81.97
2025-06-29,Indonesia,Paradip,Iron Ore,Handysize,93075,79.46,677.18,113.71,68.46,61.08,60.35
2025-06-29,Brazil,Krishnapatnam,Fertilizer,Panamax,35604,78.68,677.18,113.71,68.46,61.08,60.35
2025-06-29,Russia,Paradip,Bauxite,Panamax,33947,85.87,677.18,113.71,68.46,61.08,60.35
2025-06-29,Indonesia,Chennai,Fertilizer,Supramax,31399,76.47,677.18,113.71,68.46,61.08,60.35
2025-06-29,Brazil,Krishnapatnam,Bauxite,Panamax,39222,81.99,677.18,113.71,68.46,61.08,60.35
2025-06-29,Indonesia,Paradip,Wheat,Panamax,80976,80.12,677.18,113.71,68.46,61.08,60.35
2025-06-29,Indonesia,Chennai,Iron Ore,Handysize,79276,76.53,677.18,113.71,68.46,61.08,60.35
2025-06-29,Australia,Chennai,Coal,Panamax,94713,86.27,677.18,113.71,68.46,61.08,60.35
2025-06-30,Russia,Krishnapatnam,Fertilizer,Handysize,106189,65.85,501.75,115.11,78.39,34.73,40.98
2025-06-30,Indonesia,Kakinada,Bauxite,Supramax,59670,76.23,501.75,115.11,78.39,34.73,40.98
2025-06-30,South Africa,Kakinada,Iron Ore,Handysize,80416,73.75,501.75,115.11,78.39,34.73,40.98
2025-06-30,Australia,Chennai,Coal,Handysize,75369,71.91,501.75,115.11,78.39,34.73,40.98
2025-06-30,Indonesia,Paradip,Fertilizer,Panamax,103634,79.41,501.75,115.11,78.39,34.73,40.98
2025-06-30,Brazil,Krishnapatnam,Wheat,Supramax,48148,69.75,501.75,115.11,78.39,34.73,40.98
2025-06-30,Australia,Kakinada,Fertilizer,Capesize,111349,83.86,501.75,115.11,78.39,34.73,40.98
2025-06-30,Russia,Paradip,Wheat,Supramax,115256,72.75,501.75,115.11,78.39,34.73,40.98
2025-07-01,Australia,Krishnapatnam,Bauxite,Supramax,92409,78.52,845.19,107.97,43.88,66.09,88.19
2025-07-01,Australia,Krishnapatnam,Bauxite,Handymax,61486,71.08,845.19,107.97,43.88,66.09,88.19
2025-07-01,Indonesia,Visakhapatnam,Bauxite,Handysize,39202,71.84,845.19,107.97,43.88,66.09,88.19
2025-07-01,Brazil,Chennai,Coal,Supramax,30051,78.44,845.19,107.97,43.88,66.09,88.19
2025-07-01,Brazil,Visakhapatnam,Fertilizer,Handysize,52304,69.69,845.19,107.97,43.88,66.09,88.19
2025-07-01,Russia,Chennai,Wheat,Panamax,115796,76.09,845.19,107.97,43.88,66.09,88.19
2025-07-01,Indonesia,Kakinada,Iron Ore,Supramax,56766,80.31,845.19,107.97,43.88,66.09,88.19
2025-07-01,Indonesia,Krishnapatnam,Wheat,Handymax,32040,69.64,845.19,107.97,43.88,66.09,88.19
2025-07-02,Australia,Visakhapatnam,Iron Ore,Supramax,113444,77.83,769.91,106.69,33.91,52.17,61.78
2025-07-02,South Africa,Krishnapatnam,Bauxite,Handysize,35016,71.99,769.91,106.69,33.91,52.17,61.78
2025-07-02,Australia,Visakhapatnam,Wheat,Handysize,38276,65.94,769.91,106.69,33.91,52.17,61.78
2025-07-02,South Africa,Paradip,Wheat,Supramax,55271,72.75,769.91,106.69,33.91,52.17,61.78
2025-07-02,Russia,Kakinada,Fertilizer,Handysize,97358,71.3,769.91,106.69,33.91,52.17,61.78
2025-07-02,Brazil,Kakinada,Iron Ore,Handymax,110249,69.47,769.91,106.69,33.91,52.17,61.78
2025-07-02,Russia,Krishnapatnam,Iron Ore,Panamax,36415,78.35,769.91,106.69,33.91,52.17,61.78
2025-07-02,Brazil,Chennai,Wheat,Capesize,44955,78.94,769.91,106.69,33.91,52.17,61.78
2025-07-03,Russia,Paradip,Coal,Handysize,73869,70.56,580.77,107.57,39.3,57.9,43.92
2025-07-03,Russia,Visakhapatnam,Wheat,Handymax,25513,69.72,580.77,107.57,39.3,57.9,43.92
2025-07-03,Brazil,Kakinada,Iron Ore,Supramax,20845,74.56,580.77,107.57,39.3,57.9,43.92
2025-07-03,Brazil,Krishnapatnam,Bauxite,Supramax,62220,78.55,580.77,107.57,39.3,57.9,43.92
2025-07-03,Russia,Krishnapatnam,Iron Ore,Supramax,74006,75.69,580.77,107.57,39.3,57.9,43.92
2025-07-03,South Africa,Krishnapatnam,Bauxite,Supramax,44466,75.27,580.77,107.57,39.3,57.9,43.92
2025-07-03,South Africa,Kakinada,Bauxite,Handysize,84712,71.06,580.77,107.57,39.3,57.9,43.92
2025-07-03,Indonesia,Visakhapatnam,Fertilizer,Capesize,95682,78.86,580.77,107.57,39.3,57.9,43.92
2025-07-04,Indonesia,Visakhapatnam,Fertilizer,Panamax,84823,80.63,703.05,143.13,5.0,56.32,88.09
2025-07-04,Australia,Paradip,Bauxite,Supramax,86180,74.33,703.05,143.13,5.0,56.32,88.09
2025-07-04,Indonesia,Paradip,Wheat,Supramax,66516,66.5,703.05,143.13,5.0,56.32,88.09
2025-07-04,Brazil,Paradip,Iron Ore,Capesize,91553,81.12,703.05,143.13,5.0,56.32,88.09
2025-07-04,Australia,Krishnapatnam,Wheat,Supramax,57295,72.0,703.05,143.13,5.0,56.32,88.09
2025-07-04,Australia,Kakinada,Coal,Handymax,28232,67.46,703.05,143.13,5.0,56.32,88.09
2025-07-04,South Africa,Chennai,Coal,Capesize,32425,78.35,703.05,143.13,5.0,56.32,88.09
2025-07-04,Australia,Krishnapatnam,Wheat,Handysize,90490,62.59,703.05,143.13,5.0,56.32,88.09
2025-07-05,Australia,Krishnapatnam,Iron Ore,Handymax,23670,71.64,616.58,167.4,23.65,74.19,63.1
2025-07-05,South Africa,Chennai,Iron Ore,Supramax,85086,75.42,616.58,167.4,23.65,74.19,63.1
2025-07-05,Brazil,Visakhapatnam,Iron Ore,Supramax,37616,80.63,616.58,167.4,23.65,74.19,63.1
2025-07-05,Brazil,Paradip,Fertilizer,Supramax,41943,73.96,616.58,167.4,23.65,74.19,63.1
2025-07-05,South Africa,Paradip,Iron Ore,Handysize,63271,77.62,616.58,167.4,23.65,74.19,63.1
2025-07-05,Russia,Paradip,Coal,Handymax,102102,74.99,616.58,167.4,23.65,74.19,63.1
2025-07-05,Russia,Paradip,Iron Ore,Supramax,98353,78.96,616.58,167.4,23.65,74.19,63.1
2025-07-05,Indonesia,Visakhapatnam,Fertilizer,Panamax,52344,79.35,616.58,167.4,23.65,74.19,63.1
2025-07-06,Australia,Visakhapatnam,Coal,Supramax,105554,78.07,779.15,128.56,46.76,74.38,81.72
2025-07-06,Brazil,Krishnapatnam,Fertilizer,Handysize,116686,76.29,779.15,128.56,46.76,74.38,81.72
2025-07-06,South Africa,Visakhapatnam,Bauxite,Supramax,41304,81.3,779.15,128.56,46.76,74.38,81.72
2025-07-06,Russia,Chennai,Coal,Panamax,37046,82.61,779.15,128.56,46.76,74.38,81.72
2025-07-06,Brazil,Chennai,Fertilizer,Handysize,82257,75.44,779.15,128.56,46.76,74.38,81.72
2025-07-06,Australia,Krishnapatnam,Bauxite,Panamax,95599,84.02,779.15,128.56,46.76,74.38,81.72
2025-07-06,South Africa,Kakinada,Coal,Handymax,83827,76.42,779.15,128.56,46.76,74.38,81.72
2025-07-06,Russia,Visakhapatnam,Fertilizer,Handymax,116330,75.79,779.15,128.56,46.76,74.38,81.72
2025-07-07,Australia,Kakinada,Coal,Handymax,79726,77.98,674.36,166.08,42.05,47.88,54.66
2025-07-07,Australia,Kakinada,Iron Ore,Panamax,28519,81.35,674.36,166.08,42.05,47.88,54.66
2025-07-07,South Africa,Chennai,Wheat,Panamax,108650,79.37,674.36,166.08,42.05,47.88,54.66
2025-07-07,South Africa,Visakhapatnam,Fertilizer,Panamax,22748,81.08,674.36,166.08,42.05,47.88,54.66
2025-07-07,Russia,Paradip,Iron Ore,Handymax,83041,81.84,674.36,166.08,42.05,47.88,54.66
2025-07-07,Australia,Chennai,Iron Ore,Panamax,75540,81.36,674.36,166.08,42.05,47.88,54.66
2025-07-07,South Africa,Visakhapatnam,Bauxite,Panamax,74839,82.82,674.36,166.08,42.05,47.88,54.66
2025-07-07,Russia,Paradip,Iron Ore,Supramax,63513,79.63,674.36,166.08,42.05,47.88,54.66
2025-07-08,Brazil,Krishnapatnam,Iron Ore,Handymax,37181,85.12,780.46,159.26,58.74,80.88,58.01
2025-07-08,Australia,Kakinada,Fertilizer,Handymax,63689,80.06,780.46,159.26,58.74,80.88,58.01
2025-07-08,Indonesia,Paradip,Wheat,Handysize,80007,76.7,780.46,159.26,58.74,80.88,58.01
2025-07-08,Australia,Visakhapatnam,Iron Ore,Handymax,104104,87.95,780.46,159.26,58.74,80.88,58.01
2025-07-08,Australia,Visakhapatnam,Iron Ore,Handymax,47248,84.28,780.46,159.26,58.74,80.88,58.01
2025-07-08,Australia,Chennai,Coal,Handysize,106750,84.22,780.46,159.26,58.74,80.88,58.01
2025-07-08,Australia,Kakinada,Fertilizer,Capesize,83935,91.26,780.46,159.26,58.74,80.88,58.01
2025-07-08,Russia,Chennai,Iron Ore,Panamax,20776,92.24,780.46,159.26,58.74,80.88,58.01
2025-07-09,Russia,Chennai,Coal,Supramax,90000,72.69,700.84,132.9,39.75,61.87,54.59
2025-07-09,South Africa,Kakinada,Wheat,Handymax,55816,73.46,700.84,132.9,39.75,61.87,54.59
2025-07-09,Brazil,Chennai,Iron Ore,Handysize,30806,70.24,700.84,132.9,39.75,61.87,54.59
2025-07-09,Brazil,Kakinada,Iron Ore,Supramax,76469,78.91,700.84,132.9,39.75,61.87,54.59
2025-07-09,Indonesia,Paradip,Iron Ore,Handysize,119983,71.61,700.84,132.9,39.75,61.87,54.59
2025-07-09,Australia,Kakinada,Bauxite,Handymax,72237,73.09,700.84,132.9,39.75,61.87,54.59
2025-07-09,Russia,Visakhapatnam,Wheat,Panamax,42719,78.09,700.84,132.9,39.75,61.87,54.59
2025-07-09,Indonesia,Kakinada,Wheat,Supramax,102773,74.7,700.84,132.9,39.75,61.87,54.59
2025-07-10,Indonesia,Visakhapatnam,Iron Ore,Handysize,95014,74.12,818.71,96.07,64.73,70.42,80.02
2025-07-10,Russia,Kakinada,Bauxite,Handysize,107026,77.03,818.71,96.07,64.73,70.42,80.02
2025-07-10,Indonesia,Chennai,Fertilizer,Capesize,73539,81.73,818.71,96.07,64.73,70.42,80.02
2025-07-10,Australia,Chennai,Coal,Handysize,106223,75.4,818.71,96.07,64.73,70.42,80.02
2025-07-10,Indonesia,Paradip,Coal,Handysize,50623,74.65,818.71,96.07,64.73,70.42,80.02
2025-07-10,Australia,Chennai,Wheat,Capesize,98761,83.01,818.71,96.07,64.73,70.42,80.02
2025-07-10,Russia,Chennai,Bauxite,Handysize,39321,75.22,818.71,96.07,64.73,70.42,80.02
2025-07-10,Russia,Chennai,Coal,Handysize,117886,72.38,818.71,96.07,64.73,70.42,80.02
2025-07-11,Indonesia,Krishnapatnam,Fertilizer,Panamax,39615,74.92,596.55,136.13,31.27,52.62,81.61
2025-07-11,Indonesia,Visakhapatnam,Iron Ore,Panamax,107772,79.42,596.55,136.13,31.27,52.62,81.61
2025-07-11,Russia,Kakinada,Coal,Supramax,25523,70.86,596.55,136.13,31.27,52.62,81.61
2025-07-11,Russia,Paradip,Bauxite,Panamax,90068,75.92,596.55,136.13,31.27,52.62,81.61
2025-07-11,Russia,Krishnapatnam,Fertilizer,Handysize,76159,67.18,596.55,136.13,31.27,52.62,81.61
2025-07-11,Australia,Visakhapatnam,Iron Ore,Capesize,56311,80.54,596.55,136.13,31.27,52.62,81.61
2025-07-11,Russia,Kakinada,Coal,Capesize,51012,79.52,596.55,136.13,31.27,52.62,81.61
2025-07-11,South Africa,Visakhapatnam,Bauxite,Handysize,79225,67.07,596.55,136.13,31.27,52.62,81.61
2025-07-12,Australia,Visakhapatnam,Iron Ore,Handysize,106310,74.75,623.78,103.9,40.94,98.41,41.94
2025-07-12,Brazil,Paradip,Wheat,Panamax,110305,81.47,623.78,103.9,40.94,98.41,41.94
2025-07-12,South Africa,Visakhapatnam,Coal,Capesize,50589,83.3,623.78,103.9,40.94,98.41,41.94
2025-07-12,South Africa,Krishnapatnam,Iron Ore,Panamax,112941,85.19,623.78,103.9,40.94,98.41,41.94
2025-07-12,South Africa,Kakinada,Coal,Handymax,32147,78.58,623.78,103.9,40.94,98.41,41.94
2025-07-12,Indonesia,Visakhapatnam,Wheat,Supramax,91031,77.21,623.78,103.9,40.94,98.41,41.94
2025-07-12,Brazil,Krishnapatnam,Wheat,Panamax,44326,81.54,623.78,103.9,40.94,98.41,41.94
2025-07-12,South Africa,Krishnapatnam,Wheat,Panamax,36777,80.35,623.78,103.9,40.94,98.41,41.94
2025-07-13,Australia,Kakinada,Fertilizer,Supramax,70291,76.72,678.37,96.4,53.2,54.97,63.97
2025-07-13,Russia,Chennai,Bauxite,Panamax,62936,73.8,678.37,96.4,53.2,54.97,63.97
2025-07-13,South Africa,Kakinada,Iron Ore,Handymax,34264,70.31,678.37,96.4,53.2,54.97,63.97
2025-07-13,Australia,Paradip,Coal,Handymax,51961,72.7,678.37,96.4,53.2,54.97,63.97
2025-07-13,Russia,Chennai,Bauxite,Panamax,81816,79.2,678.37,96.4,53.2,54.97,63.97
2025-07-13,Australia,Paradip,Bauxite,Handymax,71267,67.22,678.37,96.4,53.2,54.97,63.97
2025-07-13,Australia,Visakhapatnam,Bauxite,Panamax,68573,80.11,678.37,96.4,53.2,54.97,63.97
2025-07-13,Australia,Chennai,Coal,Handysize,98938,69.66,678.37,96.4,53.2,54.97,63.97
2025-07-14,Indonesia,Krishnapatnam,Coal,Handymax,103425,70.19,676.48,95.27,18.03,63.47,70.83
2025-07-14,Australia,Krishnapatnam,Coal,Handymax,103132,67.92,676.48,95.27,18.03,63.47,70.83
2025-07-14,Russia,Krishnapatnam,Coal,Panamax,41802,74.32,676.48,95.27,18.03,63.47,70.83
2025-07-14,Russia,Paradip,Bauxite,Supramax,115313,73.7,676.48,95.27,18.03,63.47,70.83
2025-07-14,Australia,Kakinada,Bauxite,Supramax,30726,72.06,676.48,95.27,18.03,63.47,70.83
2025-07-14,Australia,Kakinada,Coal,Panamax,106552,75.72,676.48,95.27,18.03,63.47,70.83
2025-07-14,Indonesia,Visakhapatnam,Bauxite,Supramax,90762,74.1,676.48,95.27,18.03,63.47,70.83
2025-07-14,Brazil,Paradip,Fertilizer,Panamax,28469,73.71,676.48,95.27,18.03,63.47,70.83
2025-07-15,Russia,Visakhapatnam,Fertilizer,Handymax,67298,64.16,578.99,105.42,26.65,53.14,53.39
